gpstime,lat,lon,alt,stdlat,stdlon,stdalt,roll,pitch,head,mntroll,mntpitch,mntyaw,quality,HDOP,numSV,sep
204062.8,24.9770661667,121.551178,24.1,0.039,0.046,0.51,1.26105,-0.85648,328.55307,0.71,3.95,359.48,2,3.39,12,17.1
204063.0,24.9770685,121.5511765,24.1,0.039,0.046,0.51,1.2548,-0.88386,326.60637,0.71,3.95,359.48,2,3.39,12,17.1
204063.1,24.9770696667,121.5511756667,24.1,0.039,0.046,0.51,1.21668,-0.90788,322.5891,0.71,3.95,359.48,2,3.39,12,17.1
204063.3,24.9770721667,121.5511738333,24.1,0.039,0.046,0.51,1.18744,-0.91283,320.46203,0.71,3.95,359.48,2,3.39,12,17.1
204063.4,24.9770733333,121.5511721667,24.1,0.039,0.046,0.51,1.12318,-1.00886,316.26139,0.71,3.95,359.48,2,3.39,12,17.1
204063.6,24.977076,121.5511698333,24.1,0.039,0.046,0.51,1.13766,-1.0836,314.11588,0.71,3.95,359.48,2,3.39,12,17.1
204063.7,24.9770773333,121.5511683333,24.1,0.039,0.046,0.51,1.16722,-1.23375,309.85956,0.71,3.95,359.48,2,3.39,12,17.1
204063.9,24.9770801667,121.551165,24.1,0.039,0.046,0.51,1.26685,-1.39896,305.68789,0.71,3.95,359.48,2,3.39,12,17.1
204064.1,24.977083,121.5511611667,24.0,0.039,0.046,0.51,1.31484,-1.45829,303.70761,0.71,3.95,359.48,2,3.39,12,17.1
204064.2,24.9770843333,121.551159,24.0,0.039,0.046,0.51,1.39943,-1.53493,297.77201,0.71,3.95,359.48,2,3.39,12,17.1
204064.5,24.9770883333,121.5511501667,24.0,0.039,0.046,0.51,1.42227,-1.38455,296.04585,0.71,3.95,359.48,2,3.39,12,17.1
204064.6,24.9770896667,121.5511473333,24.0,0.039,0.046,0.51,1.44101,-1.81309,292.89558,0.71,3.95,359.48,2,3.39,12,17.1
204064.8,24.9770925,121.551141,24.0,0.039,0.046,0.51,1.41776,-1.85161,291.49987,0.71,3.95,359.48,2,3.39,12,17.1
204064.9,24.9770938333,121.5511376667,24.0,0.039,0.046,0.51,1.56934,-1.95769,288.95213,0.71,3.95,359.48,2,3.39,12,17.1
204065.1,24.9770963333,121.5511301667,23.9,0.039,0.046,0.51,1.71272,-2.25148,286.81804,0.71,3.95,359.48,2,3.39,12,17.1
204065.3,24.9770988333,121.5511221667,23.9,0.039,0.046,0.51,1.74566,-2.23949,284.77824,0.71,3.95,359.48,2,3.39,12,17.1
204065.4,24.977099,121.551116,23.9,0.039,0.046,0.51,1.72557,-2.23467,283.03675,0.71,3.95,359.48,2,3.39,12,17.1
204065.6,24.977101,121.551107,23.8,0.039,0.046,0.51,1.791,-2.0457,281.45585,0.71,3.95,359.48,2,3.39,12,17.1
204065.8,24.977103,121.5510975,23.8,0.039,0.046,0.51,1.7302,-1.92662,280.73444,0.71,3.95,359.48,2,3.39,12,17.1
204065.9,24.977104,121.5510925,23.8,0.039,0.046,0.51,1.66983,-2.03706,279.35493,0.71,3.95,359.48,2,3.39,12,17.1
204066.1,24.9771056667,121.551082,23.7,0.039,0.046,0.51,1.82192,-1.76351,278.12346,0.71,3.95,359.48,2,3.39,12,17.1
204066.3,24.9771073333,121.551071,23.7,0.039,0.046,0.51,1.85285,-1.72577,277.51652,0.71,3.95,359.48,2,3.39,12,17.1
204066.4,24.977108,121.5510651667,23.7,0.039,0.046,0.51,1.53366,-1.80663,275.49415,0.71,3.95,359.48,2,3.39,12,17.1
204066.6,24.9771081667,121.5510526667,23.6,0.039,0.046,0.51,1.38467,-2.24091,274.44655,0.71,3.95,359.48,2,3.39,12,17.1
204066.8,24.9771091667,121.5510403333,23.6,0.039,0.046,0.51,1.3572,-2.2487,273.99045,0.71,3.95,359.48,2,3.39,12,17.1
204066.9,24.9771096667,121.551034,23.6,0.039,0.046,0.51,1.19494,-2.16478,273.22888,0.71,3.95,359.48,2,3.39,12,17.1
204067.1,24.9771105,121.5510206667,23.5,0.039,0.046,0.51,0.78415,-2.08386,272.87348,0.71,3.95,359.48,2,3.39,12,17.1
204067.3,24.9771111667,121.5510068333,23.5,0.039,0.046,0.51,0.70792,-2.08951,272.80682,0.71,3.95,359.48,2,3.39,12,17.1
204067.4,24.9771115,121.5509998333,23.4,0.039,0.046,0.51,0.80275,-1.9149,272.25933,0.71,3.95,359.48,2,3.39,12,17.1
204067.6,24.9771111667,121.5509846667,23.4,0.039,0.046,0.51,0.78637,-1.86961,272.18198,0.71,3.95,359.48,2,3.41,12,17.1
204067.7,24.9771115,121.5509771667,23.3,0.039,0.046,0.51,0.67525,-1.90806,272.01468,0.71,3.95,359.48,2,3.41,12,17.1
204067.9,24.977112,121.5509618333,23.3,0.039,0.046,0.51,0.87179,-1.84687,271.83733,0.71,3.95,359.48,2,3.41,12,17.1
204068.1,24.9771125,121.550946,23.2,0.039,0.046,0.51,0.88407,-1.75726,271.7236,0.71,3.95,359.48,2,3.41,12,17.1
204068.2,24.9771128333,121.5509378333,23.2,0.039,0.046,0.51,0.8396,-1.57423,271.24091,0.71,3.95,359.48,2,3.41,12,17.1
204068.4,24.9771128333,121.5509215,23.2,0.039,0.046,0.51,0.87216,-1.5569,271.03034,0.71,3.95,359.48,2,3.39,12,17.1
204068.5,24.9771128333,121.5509131667,23.1,0.039,0.046,0.51,0.87269,-1.67749,270.61545,0.71,3.95,359.48,2,3.39,12,17.1
204068.7,24.9771131667,121.5508963333,23.1,0.039,0.046,0.51,0.91682,-1.75445,270.38476,0.71,3.95,359.48,2,3.39,12,17.1
204068.8,24.9771131667,121.5508878333,23.1,0.039,0.046,0.51,0.87839,-1.79139,269.96742,0.71,3.95,359.48,2,3.39,12,17.1
204069.0,24.9771133333,121.5508705,23.0,0.039,0.046,0.51,1.05855,-1.62091,269.62424,0.71,3.95,359.48,2,3.39,12,17.1
204069.2,24.9771133333,121.5508528333,23.0,0.039,0.046,0.51,1.47017,-1.32993,269.51326,0.71,3.95,359.48,2,3.39,12,17.1
204069.3,24.9771131667,121.5508438333,22.9,0.039,0.046,0.51,1.22,-1.44872,269.34097,0.71,3.95,359.48,2,3.39,12,17.1
204069.5,24.9771128333,121.5508261667,22.9,0.039,0.046,0.51,0.67418,-1.2303,269.20375,0.71,3.95,359.48,2,3.39,11,17.1
204069.8,24.9771125,121.5507985,22.9,0.039,0.046,0.51,0.50839,-1.60297,269.18111,0.71,3.95,359.48,2,3.39,11,17.1
204069.9,24.9771123333,121.550789,22.8,0.039,0.046,0.51,0.68727,-1.9298,269.19245,0.71,3.95,359.48,2,3.39,11,17.1
204070.1,24.9771121667,121.5507701667,22.8,0.039,0.046,0.51,0.77785,-1.11506,269.15157,0.71,3.95,359.48,2,3.39,11,17.1
204070.3,24.9771118333,121.550751,22.7,0.039,0.046,0.51,1.30204,-0.67958,269.18265,0.71,3.95,359.48,2,3.39,11,17.1
204070.4,24.9771118333,121.5507416667,22.8,0.039,0.046,0.51,1.16051,-0.84135,269.15438,0.71,3.95,359.48,2,3.41,11,17.1
204070.6,24.9771116667,121.5507223333,22.8,0.039,0.046,0.51,1.08844,-0.6652,269.13032,0.71,3.95,359.48,2,3.41,11,17.1
204070.7,24.9771115,121.5507125,22.7,0.039,0.046,0.51,1.17447,-0.42275,269.13347,0.71,3.95,359.48,2,3.41,11,17.1
204070.9,24.9771111667,121.550693,22.7,0.039,0.046,0.51,1.43355,-0.79551,269.13828,0.71,3.95,359.48,2,3.41,11,17.1
204071.1,24.977111,121.5506731667,22.7,0.039,0.046,0.51,1.33672,-0.59169,269.20144,0.71,3.95,359.48,2,3.41,11,17.1
204071.2,24.9771108333,121.550663,22.7,0.039,0.046,0.51,0.58093,0.24316,269.23226,0.71,3.95,359.48,2,3.41,11,17.1
204071.4,24.9771091667,121.5506453333,22.7,0.039,0.046,0.51,1.05547,0.03865,269.21989,0.71,3.95,359.48,4,1.19,10,17.1
204071.6,24.977109,121.5506251667,22.7,0.039,0.046,0.51,1.24824,0.29933,269.16803,0.71,3.95,359.48,4,1.19,10,17.1
204071.7,24.9771088333,121.550615,22.7,0.039,0.046,0.51,1.32526,0.62968,268.90076,0.71,3.95,359.48,4,1.19,10,17.1
204071.9,24.9771085,121.5505948333,22.8,0.039,0.046,0.51,1.26938,0.39407,268.63274,0.71,3.95,359.48,4,1.19,10,17.1
204072.1,24.9771081667,121.5505745,22.8,0.039,0.046,0.51,1.20369,0.57268,268.5336,0.71,3.95,359.48,4,1.19,10,17.1
204072.2,24.977108,121.5505645,22.8,0.039,0.046,0.51,0.69515,1.1646,268.24092,0.71,3.95,359.48,4,1.19,10,17.1
204072.5,24.9771068333,121.5505345,22.9,0.039,0.046,0.51,0.56552,1.07434,268.252,0.71,3.95,359.48,4,1.19,10,17.1
204072.6,24.9771066667,121.5505245,22.9,0.039,0.046,0.51,0.71629,1.03933,268.27408,0.71,3.95,359.48,4,1.19,10,17.1
204072.8,24.977106,121.5505046667,22.9,0.039,0.046,0.51,0.84205,1.17486,268.28735,0.71,3.95,359.48,4,1.19,10,17.1
204072.9,24.9771058333,121.5504948333,23.0,0.039,0.046,0.51,0.75496,1.47584,268.32625,0.71,3.95,359.48,4,1.19,10,17.1
204073.1,24.9771053333,121.550475,23.0,0.039,0.046,0.51,0.01075,2.03065,268.45284,0.71,3.95,359.48,4,1.19,10,17.1
204073.3,24.9771046667,121.5504555,23.1,0.039,0.046,0.51,0.24403,1.6123,268.64256,0.71,3.95,359.48,4,1.19,10,17.1
204073.5,24.977104,121.5504363333,23.2,0.039,0.046,0.51,0.18738,1.45213,268.88464,0.71,3.95,359.48,4,1.19,10,17.1
204073.7,24.9771035,121.550417,23.2,0.039,0.046,0.51,0.47037,1.61935,268.94376,0.71,3.95,359.48,4,1.19,10,17.1
204073.8,24.9771033333,121.5504073333,23.2,0.039,0.046,0.51,0.77836,1.54716,268.94567,0.71,3.95,359.48,4,1.19,10,17.1
204074.0,24.977103,121.5503883333,23.3,0.039,0.046,0.51,0.70041,1.45884,268.91422,0.71,3.95,359.48,4,1.19,10,17.1
204074.1,24.9771028333,121.5503788333,23.3,0.039,0.046,0.51,0.75382,1.63432,268.6334,0.71,3.95,359.48,4,1.19,10,17.1
204074.3,24.9771025,121.5503598333,23.4,0.039,0.046,0.51,0.87639,1.57562,268.36675,0.71,3.95,359.48,4,1.19,10,17.1
204074.4,24.9771021667,121.5503508333,23.4,0.039,0.046,0.51,0.95487,1.60264,267.70951,0.71,3.95,359.48,5,1.19,10,17.1
204074.6,24.9771015,121.550332,23.5,0.039,0.046,0.51,0.95332,1.61308,266.8063,0.71,3.95,359.48,5,1.19,10,17.1
204074.8,24.9771008333,121.5503135,23.5,0.039,0.046,0.51,1.00557,1.51404,266.29019,0.71,3.95,359.48,5,1.19,10,17.1
204074.9,24.9771003333,121.5503041667,23.6,0.039,0.046,0.51,0.90114,1.34597,265.11076,0.71,3.95,359.48,5,1.19,10,17.1
204075.1,24.9770991667,121.5502858333,23.6,0.039,0.046,0.51,0.92879,1.38071,264.4555,0.71,3.95,359.48,5,1.19,10,17.1
204075.2,24.9770985,121.5502766667,23.6,0.039,0.046,0.51,0.97935,1.72321,262.40127,0.71,3.95,359.48,5,1.19,10,17.1
204075.5,24.9770945,121.5502495,23.7,0.039,0.046,0.51,1.07547,1.63381,261.74291,0.71,3.95,359.48,5,1.19,10,17.1
204075.6,24.9770933333,121.5502403333,23.8,0.039,0.046,0.51,1.20655,1.78777,260.48306,0.71,3.95,359.48,5,1.19,10,17.1
204075.8,24.9770908333,121.5502221667,23.8,0.039,0.046,0.51,1.15884,1.81931,259.87238,0.71,3.95,359.48,5,1.19,10,17.1
204075.9,24.9770895,121.550213,23.9,0.039,0.046,0.51,1.2492,1.8377,258.61133,0.71,3.95,359.48,5,1.19,10,17.1
204076.1,24.9770863333,121.5501946667,23.9,0.039,0.046,0.51,1.19737,1.81351,257.4216,0.71,3.95,359.48,5,1.19,10,17.1
204076.3,24.977083,121.5501765,24.0,0.039,0.046,0.51,1.32654,1.69472,256.40505,0.71,3.95,359.48,5,1.19,10,17.1
204076.5,24.9770791667,121.5501586667,24.0,0.039,0.046,0.51,1.24782,1.71459,255.9054,0.71,3.95,359.48,5,0.98,10,17.1
204076.6,24.9770771667,121.5501496667,24.0,0.039,0.046,0.51,1.13692,1.76962,255.0144,0.71,3.95,359.48,5,0.98,10,17.1
204076.8,24.977073,121.550132,24.1,0.039,0.046,0.51,0.9787,1.71436,254.14694,0.71,3.95,359.48,5,0.98,10,17.1
204077.0,24.9770688333,121.5501146667,24.2,0.039,0.046,0.51,0.84612,1.79713,253.70778,0.71,3.95,359.48,5,0.98,10,17.1
204077.1,24.9770665,121.550106,24.2,0.039,0.046,0.51,1.03101,1.42137,252.72243,0.71,3.95,359.48,5,0.98,10,17.1
204077.3,24.9770618333,121.5500888333,24.2,0.039,0.046,0.51,1.1308,1.14414,252.23878,0.71,3.95,359.48,5,0.98,10,17.1
204077.4,24.9770598333,121.55008,24.1,0.039,0.046,0.51,1.67147,1.40582,250.90963,0.71,3.95,359.48,4,1.1,10,17.1
204077.6,24.9770548333,121.5500631667,24.2,0.039,0.046,0.51,1.91914,1.43771,249.42306,0.71,3.95,359.48,4,1.1,10,17.1
204077.8,24.9770495,121.5500465,24.2,0.039,0.046,0.51,2.00776,1.39491,248.69061,0.71,3.95,359.48,4,1.1,10,17.1
204077.9,24.9770466667,121.5500381667,24.2,0.039,0.046,0.51,2.25988,1.33426,247.1199,0.71,3.95,359.48,4,1.1,10,17.1
204078.1,24.9770408333,121.550022,24.3,0.039,0.046,0.51,2.3508,1.35257,246.24676,0.71,3.95,359.48,4,1.1,10,17.1
204078.2,24.9770376667,121.550014,24.3,0.039,0.046,0.51,2.29839,1.31147,243.33465,0.71,3.95,359.48,4,1.1,10,17.1
204078.5,24.9770281667,121.5499915,24.3,0.039,0.046,0.51,2.37915,1.2846,242.25035,0.71,3.95,359.48,4,1.0,10,17.1
204078.6,24.9770246667,121.5499838333,24.3,0.039,0.046,0.51,2.42843,1.19053,239.96876,0.71,3.95,359.48,4,1.0,10,17.1
204078.8,24.9770173333,121.549969,24.4,0.039,0.046,0.51,2.66482,1.31241,237.53758,0.71,3.95,359.48,4,1.0,10,17.1
204079.0,24.9770095,121.5499546667,24.4,0.039,0.046,0.51,2.62267,1.35059,236.19812,0.71,3.95,359.48,4,1.0,10,17.1
204079.1,24.9770055,121.5499475,24.4,0.039,0.046,0.51,2.40505,1.31928,233.37713,0.71,3.95,359.48,4,1.0,10,17.1
204079.3,24.9769968333,121.5499338333,24.5,0.039,0.046,0.51,1.97137,1.60493,230.55364,0.71,3.95,359.48,4,1.0,10,17.1
204079.5,24.9769885,121.5499218333,24.5,0.039,0.046,0.51,1.854,1.62491,229.02532,0.71,3.95,359.48,4,0.89,9,17.1
204079.6,24.9769836667,121.5499155,24.6,0.039,0.046,0.51,2.1899,1.23428,225.86417,0.71,3.95,359.48,4,0.89,9,17.1
204079.8,24.9769738333,121.5499033333,24.6,0.039,0.046,0.51,2.26404,1.07191,222.72742,0.71,3.95,359.48,4,0.89,9,17.1
204080.0,24.9769631667,121.5498916667,24.6,0.039,0.046,0.51,2.22853,1.1355,221.13097,0.71,3.95,359.48,4,0.89,9,17.1
204080.1,24.9769576667,121.5498861667,24.6,0.039,0.046,0.51,2.26083,1.29969,217.95198,0.71,3.95,359.48,4,0.89,9,17.1
204080.3,24.9769461667,121.5498755,24.7,0.039,0.046,0.51,2.07235,1.33614,216.49181,0.71,3.95,359.48,4,0.89,9,17.1
204080.4,24.9769406667,121.5498708333,24.7,0.039,0.046,0.51,2.0899,1.44031,213.30308,0.71,3.95,359.48,4,0.86,11,17.1
204080.6,24.9769283333,121.5498611667,24.8,0.039,0.046,0.51,1.97002,1.50008,210.1039,0.71,3.95,359.48,4,0.86,11,17.1
204080.8,24.9769155,121.5498521667,24.8,0.039,0.046,0.51,1.96803,1.40482,208.46619,0.71,3.95,359.48,4,0.86,11,17.1
204080.9,24.9769086667,121.5498478333,24.8,0.039,0.046,0.51,1.90592,1.26118,205.20895,0.71,3.95,359.48,4,0.86,11,17.1
204081.1,24.9768948333,121.5498398333,24.9,0.039,0.046,0.51,1.8838,1.23426,203.58184,0.71,3.95,359.48,4,0.86,11,17.1
204081.2,24.9768875,121.5498361667,24.9,0.039,0.046,0.51,1.98568,1.05672,199.05493,0.71,3.95,359.48,4,0.86,11,17.1
204081.5,24.9768653333,121.5498266667,25.0,0.039,0.046,0.51,1.86832,1.00117,197.53241,0.71,3.95,359.48,4,0.89,10,17.1
204081.6,24.9768575,121.5498236667,25.0,0.039,0.046,0.51,1.73135,0.54608,194.57924,0.71,3.95,359.48,4,0.89,10,17.1
204081.8,24.9768415,121.5498183333,25.0,0.039,0.046,0.51,1.67187,0.39733,193.2014,0.71,3.95,359.48,4,0.89,10,17.1
204081.9,24.9768333333,121.549816,25.0,0.039,0.046,0.51,1.72246,0.04295,190.68884,0.71,3.95,359.48,4,0.89,10,17.1
204082.1,24.9768165,121.5498118333,25.0,0.039,0.046,0.51,2.33889,-0.28494,188.40177,0.71,3.95,359.48,4,0.89,10,17.1
204082.3,24.9767991667,121.5498085,25.0,0.039,0.046,0.51,2.39072,0.15265,186.57964,0.71,3.95,359.48,4,0.89,10,17.1
204082.5,24.9767816667,121.5498065,25.1,0.039,0.046,0.51,1.87156,0.03109,184.98442,0.71,3.95,359.48,4,0.84,10,17.1
204082.7,24.9767638333,121.5498043333,25.1,0.039,0.046,0.51,1.80316,0.01303,184.33129,0.71,3.95,359.48,4,0.84,10,17.1
204082.8,24.9767548333,121.5498035,25.1,0.039,0.046,0.51,1.98891,0.04723,183.23417,0.71,3.95,359.48,4,0.84,10,17.1
204083.0,24.9767365,121.549802,25.1,0.039,0.046,0.51,1.19793,0.14017,182.76166,0.71,3.95,359.48,4,0.84,10,17.1
204083.1,24.9767273333,121.5498013333,25.1,0.039,0.046,0.51,1.5495,-0.06567,182.08252,0.71,3.95,359.48,4,0.84,10,17.1
204083.3,24.9767088333,121.5498005,25.1,0.039,0.046,0.51,2.15941,-0.01401,181.84061,0.71,3.95,359.48,4,0.84,10,17.1
204083.4,24.9767003333,121.5498008333,25.2,0.039,0.046,0.51,1.86612,-0.1471,181.55325,0.71,3.95,359.48,4,0.84,10,17.1
204083.6,24.9766821667,121.5498001667,25.2,0.039,0.046,0.51,1.96404,-0.00614,181.41272,0.71,3.95,359.48,4,0.84,10,17.1
204083.8,24.9766638333,121.5497996667,25.2,0.039,0.046,0.51,1.87548,-0.0441,181.35592,0.71,3.95,359.48,4,0.84,10,17.1
204083.9,24.9766546667,121.5497995,25.2,0.039,0.046,0.51,1.83552,-0.07734,181.27817,0.71,3.95,359.48,4,0.84,10,17.1
204084.1,24.9766365,121.549799,25.2,0.039,0.046,0.51,1.86487,0.04984,181.27101,0.71,3.95,359.48,4,0.84,10,17.1
204084.3,24.9766181667,121.5497985,25.2,0.039,0.046,0.51,2.1313,0.2516,181.06287,0.71,3.95,359.48,4,0.84,10,17.1
204084.5,24.9766003333,121.5497995,25.2,0.039,0.046,0.51,2.15111,0.18671,181.05518,0.71,3.95,359.48,4,0.8,11,17.1
204084.6,24.9765913333,121.5497993333,25.2,0.039,0.046,0.51,2.09646,0.18772,181.04082,0.71,3.95,359.48,4,0.8,11,17.1
204084.8,24.9765731667,121.549799,25.2,0.039,0.046,0.51,2.03617,0.20375,181.06555,0.71,3.95,359.48,4,0.8,11,17.1
204085.0,24.9765551667,121.5497986667,25.3,0.039,0.046,0.51,2.00988,0.22866,181.09709,0.71,3.95,359.48,4,0.8,11,17.1
204085.1,24.976546,121.5497985,25.3,0.039,0.046,0.51,1.85715,0.05609,181.16376,0.71,3.95,359.48,4,0.8,11,17.1
204085.3,24.9765278333,121.549798,25.3,0.039,0.046,0.51,1.78191,0.02067,181.19641,0.71,3.95,359.48,4,0.8,11,17.1
204085.4,24.9765186667,121.5497978333,25.3,0.039,0.046,0.51,1.84856,0.00835,181.10782,0.71,3.95,359.48,4,0.8,11,17.1
204085.6,24.9765003333,121.5497988333,25.3,0.039,0.046,0.51,1.77123,-0.2697,181.16663,0.71,3.95,359.48,4,0.8,10,17.1
204085.8,24.9764815,121.5497983333,25.3,0.039,0.046,0.51,1.78848,-0.34284,181.17846,0.71,3.95,359.48,4,0.8,10,17.1
204085.9,24.976472,121.5497981667,25.3,0.039,0.046,0.51,1.79453,-0.39357,181.1212,0.71,3.95,359.48,4,0.8,10,17.1
204086.1,24.976453,121.5497978333,25.3,0.039,0.046,0.51,1.71614,-0.47404,181.05638,0.71,3.95,359.48,4,0.8,10,17.1
204086.2,24.9764433333,121.5497975,25.3,0.039,0.046,0.51,1.56785,-0.08724,180.78034,0.71,3.95,359.48,4,0.8,10,17.1
204086.5,24.9764146667,121.5497981667,25.3,0.039,0.046,0.51,1.62212,-0.05796,180.74301,0.71,3.95,359.48,4,0.83,10,17.1
204086.6,24.9764051667,121.549798,25.3,0.039,0.046,0.51,1.59116,0.01163,180.69543,0.71,3.95,359.48,4,0.83,10,17.1
204086.8,24.976386,121.5497978333,25.3,0.039,0.046,0.51,1.76764,0.05419,180.65366,0.71,3.95,359.48,4,0.83,10,17.1
204087.0,24.976367,121.5497975,25.3,0.039,0.046,0.51,1.82599,0.05436,180.61347,0.71,3.95,359.48,4,0.83,10,17.1
204087.1,24.9763575,121.5497973333,25.3,0.039,0.046,0.51,1.74247,0.11015,180.55338,0.71,3.95,359.48,4,0.83,10,17.1
204087.3,24.9763383333,121.5497971667,25.3,0.039,0.046,0.51,1.33302,0.14018,180.35534,0.71,3.95,359.48,4,0.83,10,17.1
204087.5,24.9763196667,121.5497978333,25.3,0.039,0.046,0.51,1.27777,0.14368,180.27148,0.71,3.95,359.48,4,0.97,10,17.1
204087.7,24.9763008333,121.5497978333,25.3,0.039,0.046,0.51,1.432,0.21094,180.20006,0.71,3.95,359.48,4,0.97,10,17.1
204087.8,24.9762913333,121.5497976667,25.3,0.039,0.046,0.51,1.77614,0.05913,179.93624,0.71,3.95,359.48,4,0.97,10,17.1
204088.0,24.9762725,121.5497976667,25.3,0.039,0.046,0.51,1.57162,-0.00897,179.61283,0.71,3.95,359.48,4,0.97,10,17.1
204088.1,24.9762631667,121.5497976667,25.3,0.039,0.046,0.51,1.83348,0.0123,178.69545,0.71,3.95,359.48,4,0.97,10,17.1
204088.3,24.9762443333,121.549798,25.3,0.039,0.046,0.51,2.32998,-0.10617,177.67662,0.71,3.95,359.48,4,0.97,10,17.1
204088.5,24.976226,121.549799,25.3,0.039,0.046,0.51,2.20581,-0.04919,176.42411,0.71,3.95,359.48,4,0.97,10,17.1
204088.7,24.9762073333,121.5498,25.3,0.039,0.046,0.51,2.06656,-0.03946,175.64725,0.71,3.95,359.48,4,0.97,10,17.1
204088.8,24.976198,121.5498006667,25.3,0.039,0.046,0.51,2.19338,-0.14218,173.83592,0.71,3.95,359.48,4,0.97,10,17.1
204089.0,24.9761795,121.5498023333,25.3,0.039,0.046,0.51,2.09711,-0.15087,172.79205,0.71,3.95,359.48,4,0.97,10,17.1
204089.1,24.9761701667,121.5498035,25.3,0.039,0.046,0.51,1.81826,-0.08638,170.44779,0.71,3.95,359.48,4,0.97,10,17.1
204089.3,24.9761518333,121.5498061667,25.3,0.039,0.046,0.51,1.58676,-0.01104,167.74375,0.71,3.95,359.48,4,0.97,10,17.1
204089.5,24.9761346667,121.5498101667,25.4,0.039,0.046,0.51,1.66784,-0.00317,166.32337,0.71,3.95,359.48,4,0.97,10,17.1
204089.6,24.9761258333,121.5498123333,25.4,0.039,0.046,0.51,1.95566,-0.13116,163.3724,0.71,3.95,359.48,4,0.97,10,17.1
204089.8,24.9761081667,121.5498173333,25.4,0.039,0.046,0.51,1.92464,-0.28584,160.26591,0.71,3.95,359.48,4,0.97,10,17.1
204090.0,24.9760906667,121.5498233333,25.3,0.039,0.046,0.51,2.11627,-0.23647,158.66949,0.71,3.95,359.48,4,0.97,10,17.1
204090.1,24.9760821667,121.5498266667,25.3,0.039,0.046,0.51,2.03948,-0.03492,155.4603,0.71,3.95,359.48,4,0.97,10,17.1
204090.3,24.9760653333,121.5498341667,25.3,0.039,0.046,0.51,1.86831,0.01853,154.00234,0.71,3.95,359.48,4,0.97,10,17.1
204090.4,24.976058,121.549838,25.4,0.039,0.046,0.51,1.2995,0.34492,150.6493,0.71,3.95,359.48,4,0.97,10,17.1
204090.6,24.9760421667,121.5498468333,25.4,0.039,0.046,0.51,0.16594,0.11294,147.21444,0.71,3.95,359.48,4,0.97,10,17.1
204090.8,24.9760266667,121.5498566667,25.4,0.039,0.046,0.51,0.02991,-0.03795,145.41194,0.71,3.95,359.48,4,0.97,10,17.1
204090.9,24.9760193333,121.549862,25.4,0.039,0.046,0.51,0.29336,-0.28006,141.78006,0.71,3.95,359.48,4,0.97,10,17.1
204091.1,24.9760048333,121.5498733333,25.4,0.039,0.046,0.51,0.75039,-0.40528,139.94394,0.71,3.95,359.48,4,0.97,10,17.1
204091.2,24.9759978333,121.5498793333,25.4,0.039,0.046,0.51,2.48875,-0.73782,134.7663,0.71,3.95,359.48,4,0.97,10,17.1
204091.5,24.975979,121.5498976667,25.4,0.039,0.046,0.51,2.74262,-0.70139,133.00059,0.71,3.95,359.48,4,0.89,9,17.1
204091.6,24.9759728333,121.5499045,25.4,0.039,0.046,0.51,2.79749,-0.45069,129.65872,0.71,3.95,359.48,4,0.89,9,17.1
204091.8,24.9759608333,121.549919,25.4,0.039,0.046,0.51,2.73496,-0.45161,128.06583,0.71,3.95,359.48,4,0.89,9,17.1
204091.9,24.975955,121.5499266667,25.3,0.039,0.046,0.51,2.77956,0.14784,125.14941,0.71,3.95,359.48,4,0.89,9,17.1
204092.1,24.975944,121.5499426667,25.3,0.039,0.046,0.51,3.04724,-0.32567,122.46266,0.71,3.95,359.48,4,0.89,9,17.1
204092.3,24.9759333333,121.5499595,25.3,0.039,0.046,0.51,2.39927,-0.1858,121.35817,0.71,3.95,359.48,4,0.89,9,17.1
204092.4,24.9759291667,121.549968,25.4,0.039,0.046,0.51,2.01214,0.08219,119.19811,0.71,3.95,359.48,4,0.89,9,17.1
204092.6,24.9759193333,121.549986,25.4,0.039,0.046,0.51,1.77927,0.00247,118.25839,0.71,3.95,359.48,4,0.89,9,17.1
204092.7,24.9759146667,121.5499953333,25.4,0.039,0.046,0.51,1.58292,-0.14483,116.46057,0.71,3.95,359.48,4,0.89,9,17.1
204092.9,24.9759055,121.5500143333,25.4,0.039,0.046,0.51,1.34437,-0.00733,114.64716,0.71,3.95,359.48,4,0.89,9,17.1
204093.1,24.9758966667,121.5500343333,25.4,0.039,0.046,0.51,1.26839,0.01548,113.74899,0.71,3.95,359.48,4,0.89,9,17.1
204093.2,24.9758923333,121.5500445,25.4,0.039,0.046,0.51,1.54312,0.07511,110.91746,0.71,3.95,359.48,4,0.89,9,17.1
204093.5,24.9758818333,121.5500758333,25.5,0.039,0.046,0.51,1.56368,0.07976,109.9817,0.71,3.95,359.48,4,0.89,10,17.1
204093.6,24.975878,121.5500865,25.5,0.039,0.046,0.51,1.58042,-0.01035,108.09334,0.71,3.95,359.48,4,0.89,10,17.1
204093.8,24.9758711667,121.5501081667,25.5,0.039,0.046,0.51,1.64128,-0.08896,106.19371,0.71,3.95,359.48,4,0.89,10,17.1
204094.0,24.9758646667,121.5501301667,25.5,0.039,0.046,0.51,1.4962,-0.11258,105.26431,0.71,3.95,359.48,4,0.89,10,17.1
204094.1,24.9758618333,121.5501413333,25.5,0.039,0.046,0.51,1.23881,-0.09868,103.37938,0.71,3.95,359.48,4,0.89,10,17.1
